timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
8192000.0,5676.995627641678,25612.0,10.0,5.25,0.0,1000.0,350.725,16.0
8224768.0,5699.695489406586,25734.0,10.0,5.0,0.0,1000.0,256.6,14.0
8257536.0,5722.297360420227,25876.0,10.0,3.75,0.0,1000.0,170.525,6.0
8290304.0,5745.143698453903,26011.0,10.0,5.75,0.0,1000.0,207.95,20.0
8323072.0,5767.68159532547,26137.0,10.0,5.25,0.0,1000.0,260.65,12.0
8355840.0,5790.3321187496185,26248.0,10.0,3.75,0.0,1000.0,285.2,14.0
8388608.0,5813.18332862854,26359.0,10.0,5.5,0.0,1000.0,264.7,16.0
8421376.0,5836.131183624268,26443.0,10.0,2.25,0.0,1000.0,471.175,23.0
8454144.0,5858.892962217331,26547.0,10.0,3.5,0.0,1000.0,390.5,13.0
8486912.0,5881.560969591141,26659.0,10.0,4.75,0.0,1000.0,322.45,13.0
8519680.0,5904.260315895081,26776.0,10.0,4.75,0.0,1000.0,234.975,9.0
8552448.0,5927.146867275238,26882.0,10.0,5.0,0.0,1000.0,402.075,13.0
8585216.0,5949.909368991852,26991.0,10.0,7.0,0.0,1000.0,263.15,13.0
8617984.0,5972.697766780853,27126.0,10.0,4.0,0.0,1000.0,292.925,17.0
8650752.0,5995.358675479889,27227.0,10.0,6.0,0.0,1000.0,200.45,16.0
8683520.0,6018.0094475746155,27328.0,10.0,3.5,0.0,1000.0,358.625,15.0
8716288.0,6040.620673418045,27445.0,10.0,4.0,0.0,1000.0,311.425,11.0
8749056.0,6063.196654081345,27543.0,10.0,4.5,0.0,1000.0,370.575,12.0
8781824.0,6085.865396499634,27652.0,10.0,4.0,0.0,1000.0,295.9,11.0
8814592.0,6108.678138256073,27736.0,10.0,4.5,0.0,1000.0,278.325,14.0
8847360.0,6131.407943487167,27823.0,10.0,4.25,0.0,1000.0,365.05,12.0
8880128.0,6154.049839735031,27934.0,10.0,4.0,0.0,1000.0,344.25,10.0
8912896.0,6176.678106307983,28021.0,10.0,3.25,0.0,1000.0,449.675,15.0
8945664.0,6199.526777982712,28107.0,10.0,4.25,0.0,1000.0,382.325,13.0
8978432.0,6222.230852365494,28219.0,10.0,3.75,0.0,1000.0,345.1,12.0
9011200.0,6244.75087761879,28339.0,10.0,4.5,0.0,1000.0,302.725,12.0
9043968.0,6267.3705098629,28457.0,10.0,6.25,0.0,1000.0,232.975,13.0
9076736.0,6289.939356327057,28554.0,10.0,4.25,0.0,1000.0,247.45,13.0
9109504.0,6312.7591235637665,28653.0,10.0,5.25,0.0,1000.0,374.275,14.0
9142272.0,6335.243916988373,28757.0,10.0,4.75,0.0,1000.0,313.9,14.0
9175040.0,6357.777374982834,28842.0,10.0,5.25,0.0,1000.0,307.025,14.0
9207808.0,6380.378174543381,28933.0,10.0,5.5,0.0,1000.0,250.125,14.0
9240576.0,6403.0588393211365,29052.0,10.0,6.0,0.0,1000.0,235.425,14.0
9273344.0,6425.584214687347,29171.0,10.0,6.0,0.0,1000.0,288.075,13.0
9306112.0,6448.362688064575,29291.0,10.0,5.25,0.0,1000.0,242.35,14.0
9338880.0,6471.037983417511,29396.0,10.0,5.5,0.0,1000.0,318.05,14.0
9371648.0,6493.813707351685,29506.0,10.0,4.25,0.0,1000.0,238.55,14.0
9404416.0,6516.356132507324,29617.0,10.0,5.0,0.0,1000.0,276.35,14.0
9437184.0,6539.135102033615,29738.0,10.0,5.5,0.0,1000.0,319.2,12.0
9469952.0,6561.759991645813,29850.0,10.0,4.5,0.0,1000.0,299.975,15.0
9502720.0,6584.611949205399,29977.0,10.0,4.0,0.0,1000.0,283.0,14.0
9535488.0,6607.141483783722,30089.0,10.0,4.75,0.0,1000.0,283.8,13.0
9568256.0,6629.634368658066,30219.0,10.0,5.0,0.0,1000.0,265.525,14.0
9601024.0,6652.295741081238,30332.0,10.0,4.75,0.0,1000.0,328.475,13.0
9633792.0,6674.96889257431,30421.0,10.0,4.75,0.0,1000.0,267.3,14.0
9666560.0,6697.479394435883,30523.0,10.0,4.5,0.0,1000.0,349.75,18.0
9699328.0,6720.085480213165,30620.0,10.0,5.25,0.0,1000.0,285.75,13.0
9732096.0,6742.6613438129425,30754.0,10.0,5.25,0.0,1000.0,319.55,14.0
9764864.0,6765.412317276001,30834.0,10.0,5.0,0.0,1000.0,306.2,12.0
9797632.0,6787.903780221939,30909.0,10.0,4.25,0.0,1000.0,376.95,9.0
9830400.0,6810.418431758881,31005.0,10.0,5.0,0.0,1000.0,300.75,11.0
9863168.0,6832.949192762375,31118.0,10.0,5.0,0.0,1000.0,401.975,12.0
9895936.0,6855.626673936844,31201.0,10.0,5.0,0.0,1000.0,318.2,14.0
9928704.0,6878.113720417023,31290.0,10.0,5.25,0.0,1000.0,389.55,11.0
9961472.0,6900.609769582748,31373.0,10.0,4.5,0.0,1000.0,417.525,13.0
9994240.0,6923.018723726273,31490.0,10.0,3.25,0.0,1000.0,457.85,18.0
10027008.0,6945.700904607773,31624.0,10.0,4.5,0.0,1000.0,267.225,14.0
10059776.0,6968.344490766525,31734.0,10.0,4.5,0.0,1000.0,240.725,12.0
10092544.0,6990.854565858841,31818.0,10.0,5.0,0.0,1000.0,242.15,14.0
10125312.0,7013.458496570587,31929.0,10.0,4.75,0.0,1000.0,299.1,13.0
